tier,plot_id,grassiness,woodiness
China_2016,CH_A1,0,0.5034490468317316
China_2016,CH_A2,0,0.5937875733729977
China_2016,CH_A3,0,0.6533110201313951
China_2016,CH_A4,0,0.5066931040321476
China_2016,CH_A5,0,0.6978078858499664
China_2016,CH_A6,0,0.8016218700026764
China_2016,CH_A7,0,0.3919740743130202
China_2016,CH_H1,0,0.5227029409912463
China_2016,CH_H2,0,0.350210970464135
China_2016,CH_H3,0,0.22839845899834896
China_2016,CH_H4,0,0.35271247739602174
China_2016,CH_H5,0,0.5513642394188525
China_2016,CH_L1,0,0.9041403392085134
China_2016,CH_L2,0,0.9342783505154639
China_2016,CH_L3,0,0.10010125184094257
China_2016,CH_L4,0,0.6238184172518552
China_2016,CH_L5,0,0.9342783505154639
China_2016,CH_L6,0,0.7186756542426646
China_2016,CH_L7,0,0.31234241931869117
China_2016,CH_M1,0,0.26134259998084963
China_2016,CH_M2,0,0.17346045501672566
China_2016,CH_M3,0,0.09230626790136409
China_2016,CH_M4,0,0.226319058749083
China_2016,CH_M5,0,0.22133625238096508
China_2016,CH_M6,0,0.16403989609619812
China_2016,CH_M7,0,0.17848138246782352
Colorado_2016,US_almont1,0,1
Colorado_2016,US_almont2,0,0.55
Colorado_2016,US_almont3,0,0.5
Colorado_2016,US_almont4,0,0.5
Colorado_2016,US_almont5,0,0.6
Colorado_2016,US_cbt1,0.3333333333333333,0.3333333333333333
Colorado_2016,US_cbt2,0.5,0.5
Colorado_2016,US_cbt3,0.25,0.1875
Colorado_2016,US_cbt4,0,0.4
Colorado_2016,US_cbt5,0.3333333333333333,0
Colorado_2016,US_pfeiler2,0,0.13339130237104732
Colorado_2016,US_pfeiler3,0,0.1672008547008547
Colorado_2016,US_pfeiler4,0,0.10361681329423265
Colorado_2016,US_pfeiler5,0,0.2950581395348837
Colorado_2016,US_road1,0,0.5227272727272727
Colorado_2016,US_road2,0.25,0.5
Colorado_2016,US_road3,0.25,0.2727272727272727
Colorado_2016,US_road4,0.25,0.29772727272727273
Colorado_2016,US_road5,0,0.038181818181818185
Colorado_2018,US_cbt1,0.75,0.25
Colorado_2018,US_cbt2,0.6666666666666666,0.3333333333333333
Colorado_2018,US_cbt3,0.3333333333333333,0
Colorado_2018,US_cbt4,0.6666666666666666,0.01375908618899273
Colorado_2018,US_cbt5,0.3333333333333333,0
Colorado_2018,US_pbm1,0.3333333333333333,0
Colorado_2018,US_pbm2,0,0.019230769230769232
Colorado_2018,US_pbm3,0,0
Colorado_2018,US_pbm4,0.25,0.3602941176470588
Colorado_2018,US_pbm5,0,0.4066471163245357
Colorado_2018,US_pfeiler1,0,0.14171014344495214
Colorado_2018,US_pfeiler2,0,0.06621049201694362
Colorado_2018,US_pfeiler3,0,0.05552673133318294
Colorado_2018,US_pfeiler4,0,0.13339130237104732
Colorado_2018,US_pfeiler5,0,0.15453065626546497
Colorado_2018,US_road1,0,0.4522853957636566
Colorado_2018,US_road2,0,0.40598290598290604
Colorado_2018,US_road3,0,0.3333333333333333
Colorado_2018,US_road4,0.5,0.5
Colorado_2018,US_road5,0.3333333333333333,0
Norway_2022,,0.5288461538461539,0.00634446198962328
Norway_2022,NO_Hog_TTC 101,0.35294117647058826,0.058823529411764705
Norway_2022,NO_Hog_TTC 110,0.4666666666666667,0.06956521739130435
Norway_2022,NO_Hog_TTC 115,0.4375,0.0625
Norway_2022,NO_Joa_109 AN3C 109,0.5,0
Norway_2022,NO_Joa_111 AN3N 111,0.5,0.03665689149560117
Norway_2022,NO_Joa_156 AN2C 156,0.7295081967213115,0.001802797942406615
Norway_2022,NO_Joa_160 AN2N 160,0.6,0.0219941348973607
Norway_2022,NO_Joa_81 AN1C 81,0.5137614678899083,0.006053431623126799
Norway_2022,NO_Joa_88 AN1N 88,0.4444444444444444,0.058368495077355836
Norway_2022,NO_Lia_27 AN3C 27,0.47297297297297297,0.1419776712753438
Norway_2022,NO_Lia_31 AN3N 31,0.2857142857142857,0.2675184146192721
Norway_2022,NO_Lia_4 AN1C 4,0.24731182795698925,0.03862130572176806
Norway_2022,NO_Lia_7 AN1N 7,0.46153846153846156,0.04040895813047712
Norway_2022,NO_Lia_77 AN2C 77,0.2,0.04838709677419355
Norway_2022,NO_Lia_79 AN2N 79,0.4444444444444444,0.058368495077355836
Norway_2022,NO_Vik_TTC 141,0.2727272727272727,0
Norway_2022,NO_Vik_TTC 146,0.2777777777777778,0.06777451938742261
Peru_2018,PE_ACJ_B_1,0.6456310679611651,0.11378583833954958
Peru_2018,PE_ACJ_B_2,0.8177083333333334,0.14590769974226805
Peru_2018,PE_ACJ_B_3,0.9277777777777778,0.04407932416953035
Peru_2018,PE_ACJ_B_4,0.9241379310344827,0.06745164003364172
Peru_2018,PE_ACJ_B_5,0.7219512195121951,0.16118769883351006
Peru_2018,PE_ACJ_C_1,0.7222222222222222,0.10577777777777778
Peru_2018,PE_ACJ_C_2,0.9342105263157895,0.02649903922763275
Peru_2018,PE_ACJ_C_3,0.7457627118644068,0.04308032424465733
Peru_2018,PE_ACJ_C_4,0.652542372881356,0.2936073737550236
Peru_2018,PE_ACJ_C_5,0.7894736842105263,0.10054302422723475
Peru_2018,PE_PIL_BB_1,0.9305555555555556,0.020833333333333332
Peru_2018,PE_PIL_BB_2,0.9221556886227545,0.011976047904191617
Peru_2018,PE_PIL_BB_3,0.9705882352941176,0.01726046088538508
Peru_2018,PE_PIL_BB_5,0.6666666666666666,0.311426116838488
Peru_2018,PE_PIL_B_1,0.4411764705882353,0.09404994001054812
Peru_2018,PE_PIL_B_2,0.9605263157894737,0.02002288329519451
Peru_2018,PE_PIL_B_3,0.9647058823529412,0.01227621483375959
Peru_2018,PE_PIL_B_4,0.9112426035502958,0.02458118165378148
Peru_2018,PE_PIL_B_5,0.9704142011834319,0.011445434026718722
Peru_2018,PE_PIL_C_1,0.9689119170984456,0.010362694300518135
Peru_2018,PE_PIL_C_2,0.9338235294117647,0.016642791248846853
Peru_2018,PE_PIL_C_3,0.9096045197740112,0.0480225988700565
Peru_2018,PE_PIL_C_4,0.8571428571428571,0.06884626760403159
Peru_2018,PE_PIL_C_5,0.9020618556701031,0.019714032231724167
Peru_2018,PE_QUE_B_1,0.7133333333333334,0.07323694429450023
Peru_2018,PE_QUE_B_2,0.7916666666666666,0.06895297645840667
Peru_2018,PE_QUE_B_3,0.7124183006535948,0.033752229878927856
Peru_2018,PE_QUE_B_4,0.5906432748538012,0.028128064428852458
Peru_2018,PE_QUE_B_5,0.6884422110552764,0.13076297177556717
Peru_2018,PE_TRE_C_1,0.4788732394366197,0.055412371134020616
Peru_2018,PE_TRE_C_2,0.9302325581395349,0.023770337500026367
Peru_2018,PE_TRE_C_3,0.6227544910179641,0.19991235015509712
Peru_2018,PE_TRE_C_4,0.803680981595092,0.15914038464998292
Peru_2018,PE_TRE_C_5,0.6290322580645161,0.2849462365591398
Peru_2018,PE_WAY_B_1,0.6318681318681318,0.0061098988080288165
Peru_2018,PE_WAY_B_2,0.8855721393034826,5.52791597567717e-4
Peru_2018,PE_WAY_B_3,0.673469387755102,0.024272681581223556
Peru_2018,PE_WAY_B_4,0.8046875,8.680555555555555e-4
Peru_2018,PE_WAY_B_5,0.7531645569620253,5.6358984185669036e-6
Peru_2018,PE_WAY_C_1,0.5130890052356021,0.11036595239380363
Peru_2018,PE_WAY_C_2,0.8279569892473119,0.046599769562455914
Peru_2018,PE_WAY_C_3,0.7008547008547008,0.03466286799620133
Peru_2018,PE_WAY_C_4,0.8692307692307693,0.007692307692307693
Peru_2018,PE_WAY_C_5,0.8564102564102564,0.010256410256410256
Peru_2019,PE_ACJ_B_1,0.7336244541484721,0.04482065335706688
Peru_2019,PE_ACJ_B_2,0.9494290375203916,0.007893490501499746
Peru_2019,PE_ACJ_B_3,0.8644578313253013,0.07711483821885474
Peru_2019,PE_ACJ_B_4,0.9450549450549451,0.030219780219780182
Peru_2019,PE_ACJ_B_5,0.522094926350246,0.2324058919803597
Peru_2019,PE_ACJ_C_1,0.5213956550362081,0.1874156974617804
Peru_2019,PE_ACJ_C_2,0,0.1111111111111111
Peru_2019,PE_ACJ_C_3,0.7313829787234041,8.865248226950339e-4
Peru_2019,PE_ACJ_C_4,0,0
Peru_2019,PE_ACJ_C_5,0.6799224054316196,0.18429228208700377
Peru_2019,PE_ACJ_NB_1,0.9346590909090909,0
Peru_2019,PE_ACJ_NB_2,0.9451476793248945,0.012658227848101266
Peru_2019,PE_ACJ_NB_3,0.9319371727748691,0
Peru_2019,PE_ACJ_NB_4,0.9552715654952076,0.019169329073482427
Peru_2019,PE_ACJ_NB_5,0.9515151515151515,0.030303030303030304
Peru_2019,PE_ACJ_NB_General,1,0
Peru_2019,PE_OCC_C_1,0.712401055408971,0.02737797315250837
Peru_2019,PE_PIL_B_1,0.5471074380165292,0.10579374397380337
Peru_2019,PE_PIL_B_2,1,0
Peru_2019,PE_PIL_B_3,0.8887070376432078,0.08446099853206679
Peru_2019,PE_PIL_B_4,0.4324324324324318,0
Peru_2019,PE_PIL_B_5,0.7125220458553794,0.03915303791980436
Peru_2019,PE_PIL_C_1,0.8946540880503145,0.02122641509433964
Peru_2019,PE_PIL_C_2,0.9611650485436893,0.022523844774079642
Peru_2019,PE_PIL_C_3,0.7319223985890652,0.13880820560373824
Peru_2019,PE_PIL_C_4,0.7971014492753622,0.020928992081047978
Peru_2019,PE_PIL_C_5,0.7585010409437893,0.01526717557251906
Peru_2019,PE_QUE_B_1,0.35117056856187334,0.21871520251604382
Peru_2019,PE_QUE_B_2,0.8163265306122447,0.18367346938775522
Peru_2019,PE_QUE_B_3,0.571729957805907,0.14364374320157713
Peru_2019,PE_QUE_B_4,0.9268292682926829,0
Peru_2019,PE_QUE_B_5,0.4711359404096833,0.26830875895436734
Peru_2019,PE_TRE_C_1,0.7165413533834588,0.02523182275103443
Peru_2019,PE_TRE_C_2,0.9422222222222222,0.031111111111111135
Peru_2019,PE_TRE_C_3,0.725392296718973,0.18449817685735137
Peru_2019,PE_TRE_C_4,0,0.22422680412371138
Peru_2019,PE_TRE_C_5,0.5750350631136044,0.3209015919376529
Peru_2019,PE_TRE_NB_1,0.9664,0.022925005993766467
Peru_2019,PE_TRE_NB_2,0.9376947040498441,0.047182612326171554
Peru_2019,PE_TRE_NB_3,0.9313984168865435,0.04642931385095447
Peru_2019,PE_TRE_NB_4,0.9507692307692308,0.03720340185255385
Peru_2019,PE_TRE_NB_5,0.9550930996714131,0.030370248532214657
Peru_2019,PE_WAY_B_1,0.3459302325581392,0.04708371050154725
Peru_2019,PE_WAY_B_2,0.7187500000000001,0.005513006027810122
Peru_2019,PE_WAY_B_3,0.6421895861148202,0.02641271109409687
Peru_2019,PE_WAY_B_4,0.8851063829787232,0.004278054602982141
Peru_2019,PE_WAY_B_5,0.5961538461538457,0.005346161457025215
Peru_2019,PE_WAY_C_1,0.4025157232704399,0.0351301627439539
Peru_2019,PE_WAY_C_2,0.4,0
Peru_2019,PE_WAY_C_3,0.6262996941896024,0.0698606863744478
Peru_2019,PE_WAY_C_4,0.8627450980392155,0.018531802965088495
Peru_2019,PE_WAY_C_5,0.6813793103448277,0.03701798244070195
Peru_2020,PE_ACJ_C_1,0.21428571428571427,0.42387702503681884
Peru_2020,PE_ACJ_C_2,0.15384615384615385,0.37955987311657413
Peru_2020,PE_ACJ_C_3,0.2,0.2622852233676976
Peru_2020,PE_ACJ_C_4,0.25,0.327856529209622
Peru_2020,PE_ACJ_C_5,0.2,0.3956185567010309
Peru_2020,PE_ACJ_NB_1,1,0
Peru_2020,PE_ACJ_NB_2,0.9701492537313433,0
Peru_2020,PE_ACJ_NB_3,0.9696969696969697,0
Peru_2020,PE_ACJ_NB_4,0.9375,0.03125
Peru_2020,PE_ACJ_NB_5,1,0
Peru_2020,PE_QUE_NB_1,0.6218487394957983,0.09902795917976184
Peru_2020,PE_QUE_NB_2,0.6914285714285714,0.12531582416176928
Peru_2020,PE_QUE_NB_3,0.7833333333333333,0.005000000000000001
Peru_2020,PE_QUE_NB_4,0.9007633587786259,0.011827757073737184
Peru_2020,PE_QUE_NB_5,0.49230769230769234,0.1920297710529848
Peru_2020,PE_TRE_C_1,0.26666666666666666,0.051580756013745704
Peru_2020,PE_TRE_C_2,0.9307692307692308,0.060527359238699445
Peru_2020,PE_TRE_C_3,0.7333333333333333,0.18669816723940436
Peru_2020,PE_TRE_C_4,0.7597765363128491,0.2339025514024074
Peru_2020,PE_TRE_C_5,0.43037974683544306,0.4666905911522902
Peru_2020,PE_TRE_NB_1,0.96875,0.029196198453608248
Peru_2020,PE_TRE_NB_2,0.9468085106382979,0.051093989910068
Peru_2020,PE_TRE_NB_3,0.9634146341463414,0.034180915262760875
Peru_2020,PE_TRE_NB_4,0.921875,0.07299049613402062
Peru_2020,PE_TRE_NB_5,0.8795180722891566,0.11256365668861011
Peru_2020,PE_WAY_C_1,0.25,0.49178479381443296
Peru_2020,PE_WAY_C_2,0.4,0.3868556701030928
Peru_2020,PE_WAY_C_3,0.3333333333333333,0.4890463917525773
Peru_2020,PE_WAY_C_4,0.3333333333333333,0.4890463917525773
Peru_2020,PE_WAY_C_5,0.3333333333333333,0.4890463917525773
South_Africa_2023,SA_2000NA0,0,0.1111111111111111
South_Africa_2023,SA_2000east0,0.2,0.24476338822133217
South_Africa_2023,SA_2000east1,0.9523809523809523,0.025466143941818516
South_Africa_2023,SA_2000east2,0.9069767441860465,0.05890944591264155
South_Africa_2023,SA_2000east3,0.9632352941176471,0.017893956648079794
South_Africa_2023,SA_2000east4,0.9027777777777778,0.030394189031429993
South_Africa_2023,SA_2000east5,0.9142857142857143,0.028232049094813035
South_Africa_2023,SA_2000eastNA,0.5,0.09960502892745883
South_Africa_2023,SA_2000west0,0,0.2751322751322751
South_Africa_2023,SA_2000west1,0.7755102040816326,0.0814078666431066
South_Africa_2023,SA_2000west2,0.9430379746835443,0.02275435603095628
South_Africa_2023,SA_2000west3,0.7317073170731707,0.10617960219201424
South_Africa_2023,SA_2000west4,0.8309859154929577,0.04876146731569288
South_Africa_2023,SA_2000west5,0.8524590163934426,0.058081640130215426
South_Africa_2023,SA_2000westNA,0.1111111111111111,0.3621804320729052
South_Africa_2023,SA_2200NA2,0,0.35714285714285715
South_Africa_2023,SA_2200NA5,0,0
South_Africa_2023,SA_2200east0,0,0.2365079365079365
South_Africa_2023,SA_2200east1,0.5679012345679012,0.04256338126189286
South_Africa_2023,SA_2200east2,0.6410256410256411,0.0347205658795976
South_Africa_2023,SA_2200east3,0.7051282051282052,0.03655815922915155
South_Africa_2023,SA_2200east4,0.7936507936507936,0.020080860312279982
South_Africa_2023,SA_2200east5,0.7083333333333334,0.04486744486138031
South_Africa_2023,SA_2200eastNA,0,0.23412698412698413
South_Africa_2023,SA_2200west0,0,0.2751322751322751
South_Africa_2023,SA_2200west1,0.65,0.03118819884677996
South_Africa_2023,SA_2200west2,0.6853932584269663,0.053898611567149056
South_Africa_2023,SA_2200west3,0.7111111111111111,0.0670012308496696
South_Africa_2023,SA_2200west4,0.7801047120418848,0.03862714761819327
South_Africa_2023,SA_2200west5,0.5625,0.06684748493784747
South_Africa_2023,SA_2200westNA,0,0.1111111111111111
South_Africa_2023,SA_2400east0,0,0.2365079365079365
South_Africa_2023,SA_2400east1,0.8051282051282052,0.028157390683769944
South_Africa_2023,SA_2400east2,0.9077669902912622,0.014254892895669596
South_Africa_2023,SA_2400east3,0.77,0.049684394006823916
South_Africa_2023,SA_2400east4,0.9115646258503401,0.014475460486424415
South_Africa_2023,SA_2400east5,0.9166666666666666,0.02495189995189995
South_Africa_2023,SA_2400west0,0,0.23412698412698413
South_Africa_2023,SA_2400west1,0.45454545454545453,0.11809115076256327
South_Africa_2023,SA_2400west2,0.8275862068965517,0.03283750281721884
South_Africa_2023,SA_2400west3,0.6428571428571429,0.07012315187929383
South_Africa_2023,SA_2400west4,0.4603174603174603,0.14385131264112155
South_Africa_2023,SA_2400west5,0.4716981132075472,0.15869154831205762
South_Africa_2023,SA_2400westNA,0,0.2751322751322751
South_Africa_2023,SA_2600east0,0,0.2751322751322751
South_Africa_2023,SA_2600east1,0.7682926829268293,0.05289029386191413
South_Africa_2023,SA_2600east2,0.6774193548387096,0.04753024253261274
South_Africa_2023,SA_2600east3,0.6875,0.09463804494022876
South_Africa_2023,SA_2600east4,0.4647887323943662,0.11453282302775906
South_Africa_2023,SA_2600east5,0.4794520547945205,0.1078340024177178
South_Africa_2023,SA_2600west0,0,0.2751322751322751
South_Africa_2023,SA_2600west1,0.8273381294964028,0.05974413812012458
South_Africa_2023,SA_2600west2,0.8741721854304636,0.03856092873190714
South_Africa_2023,SA_2600west3,0.8222222222222222,0.0781301792507086
South_Africa_2023,SA_2600west4,0.8547486033519553,0.07965271494444459
South_Africa_2023,SA_2600west5,0.9130434782608695,0.03125064310741101
South_Africa_2023,SA_2800NA0,0,0.1111111111111111
South_Africa_2023,SA_2800east0,0,0.20634920634920634
South_Africa_2023,SA_2800east1,0.9841269841269841,0.020873216022303694
South_Africa_2023,SA_2800east2,0.9411764705882353,0.021062699915549467
South_Africa_2023,SA_2800east3,0.94,0.06302106512386886
South_Africa_2023,SA_2800east4,0.753968253968254,0.17966801119894132
South_Africa_2023,SA_2800east5,0.813953488372093,0.04309438136866956
South_Africa_2023,SA_2800eastNA,0.1,0.3405854577905645
South_Africa_2023,SA_2800west0,0,0.29563492063492064
South_Africa_2023,SA_2800west1,0.881578947368421,0.04862721445357943
South_Africa_2023,SA_2800west2,0.9043478260869565,0.04020642613137141
South_Africa_2023,SA_2800west3,0.9565217391304348,0.03230329650484059
South_Africa_2023,SA_2800west4,0.937984496124031,0.02699430153143451
South_Africa_2023,SA_2800west5,0.9523809523809523,0.04265858270241654
South_Africa_2023,SA_2800westNA,0.1111111111111111,0.19551376540623855
South_Africa_2023,SA_NANA3,0,0.35714285714285715
South_Africa_2023,SA_NANANA,1,0
Svalbard_2018,SV_B1A,0.027777777777777776,0.4166666666666667
Svalbard_2018,SV_B1B,0.2564102564102564,0.6679649464459592
Svalbard_2018,SV_B1C,0.34375,0.6414161392405063
Svalbard_2018,SV_B1D,0.5319148936170213,0.39738755723134933
Svalbard_2018,SV_B1E,0.48484848484848486,0.45454545454545453
Svalbard_2018,SV_B1F,0.6666666666666666,0.3333333333333333
Svalbard_2018,SV_B1G,0.21875,0.6699960443037974
Svalbard_2018,SV_B1NA,0,0
Svalbard_2018,SV_B2A,0.2857142857142857,0.7142857142857143
Svalbard_2018,SV_B2B,0.1111111111111111,0.8625175808720112
Svalbard_2018,SV_B2C,0.029411764705882353,0.9287043931496649
Svalbard_2018,SV_B2D,0.03225806451612903,0.967741935483871
Svalbard_2018,SV_B2E,0.23809523809523808,0.7186147186147187
Svalbard_2018,SV_B2F,0.06521739130434782,0.9038249862410567
Svalbard_2018,SV_B2G,0.017543859649122806,0.9140572951365756
Svalbard_2018,SV_B3A,0.046511627906976744,0.9302325581395349
Svalbard_2018,SV_B3B,0.09090909090909091,0.8636363636363636
Svalbard_2018,SV_B3C,0.8333333333333334,0.16666666666666666
Svalbard_2018,SV_B3D,0,1
Svalbard_2018,SV_B3E,0.1935483870967742,0.8064516129032258
Svalbard_2018,SV_B3F,0.1,0.9
Svalbard_2018,SV_B3G,0.15384615384615385,0.8461538461538461
Svalbard_2018,SV_B3NA,0,0
Svalbard_2018,SV_B4A,0.05660377358490566,0.9433962264150944
Svalbard_2018,SV_B4B,0.047619047619047616,0.9523809523809523
Svalbard_2018,SV_B4C,0.20270270270270271,0.7432432432432432
Svalbard_2018,SV_B4D,0.23076923076923078,0.7692307692307693
Svalbard_2018,SV_B4E,0.05172413793103448,0.9482758620689655
Svalbard_2018,SV_B4F,0.07142857142857142,0.9285714285714286
Svalbard_2018,SV_B4G,0.07407407407407407,0.9259259259259259
Svalbard_2018,SV_B4NA,0,0
Svalbard_2018,SV_B5A,0.6206896551724138,0
Svalbard_2018,SV_B5B,0.3333333333333333,0
Svalbard_2018,SV_B5C,0.5666666666666667,0
Svalbard_2018,SV_B5D,0.125,0
Svalbard_2018,SV_B5E,0.23404255319148937,0
Svalbard_2018,SV_B5F,0,0.058368495077355836
Svalbard_2018,SV_B5G,0.25,0
Svalbard_2018,SV_B5NA,0,0
Svalbard_2018,SV_C1A,0.05405405405405406,0.6825179609989737
Svalbard_2018,SV_C1B,0.14285714285714285,0.6876130198915009
Svalbard_2018,SV_C1C,0.176,0.7320506329113924
Svalbard_2018,SV_C1D,0.125,0.8552215189873418
Svalbard_2018,SV_C1E,0.8133333333333334,0.1740084388185654
Svalbard_2018,SV_C1F,0.24719101123595505,0.6971981225999146
Svalbard_2018,SV_C1G,0.07692307692307693,0.9048198636806232
Svalbard_2018,SV_C1NA,0,0
Svalbard_2018,SV_C2A,0.14634146341463414,0.404703097663888
Svalbard_2018,SV_C2B,0.26973684210526316,0.3784976682211859
Svalbard_2018,SV_C2C,0.06432748538011696,0.6214375601450884
Svalbard_2018,SV_C2D,0.08823529411764706,0.753723008190618
Svalbard_2018,SV_C2E,0.14285714285714285,0.6125678119349006
Svalbard_2018,SV_C2F,0.07142857142857142,0.7554249547920434
Svalbard_2018,SV_C2G,0,0.8787974683544304
Svalbard_2018,SV_C2NA,0,0
Svalbard_2018,SV_C3A,0.1,0.8420253164556962
Svalbard_2018,SV_C3B,0.2564102564102564,0.596234988640052
Svalbard_2018,SV_C3C,0.15384615384615385,0.8096397273612463
Svalbard_2018,SV_C3D,0.06818181818181818,0.9102416570771001
Svalbard_2018,SV_C3E,0.40476190476190477,0.5363170584689572
Svalbard_2018,SV_C3F,0.03305785123966942,0.8306308191233392
Svalbard_2018,SV_C3G,0.07692307692307693,0.8754868549172345
Svalbard_2018,SV_C4A,0,0.2626582278481013
Svalbard_2018,SV_C4B,0.47619047619047616,0.12025316455696203
Svalbard_2018,SV_C4C,0.02857142857142857,0.2251356238698011
Svalbard_2018,SV_C4D,0.8021978021978022,0.05139796911948811
Svalbard_2018,SV_C4E,0.2719033232628399,0.48491338100883397
Svalbard_2018,SV_C4F,0.3181818181818182,0.16254315304948216
Svalbard_2018,SV_C4G,0.15625,0.39458069620253167
Svalbard_2018,SV_C4NA,0,0
Svalbard_2018,SV_C5A,0,0.9152449091909741
Svalbard_2018,SV_C5B,0.09090909090909091,0.047756041426927506
Svalbard_2018,SV_C5C,0,0.6807313642756682
Svalbard_2018,SV_C5D,0.6153846153846154,0
Svalbard_2018,SV_C5E,0.5,0.1787974683544304
Svalbard_2018,SV_C5F,0.2702702702702703,0.3838522066370168
Svalbard_2018,SV_C5G,0.2857142857142857,0.23402652200120555
Svalbard_2018,SV_C6A,0.07894736842105263,0.9210526315789473
Svalbard_2018,SV_C6B,0.1702127659574468,0.8085106382978723
Svalbard_2018,SV_C6C,0.14285714285714285,0.7518083182640145
Svalbard_2018,SV_C6D,0.11538461538461539,0.8131362308577498
Svalbard_2018,SV_C6E,0.28125,0.7039161392405063
Svalbard_2018,SV_C6F,0.42105263157894735,0.5539640239840107
Svalbard_2018,SV_C6G,0.43478260869565216,0.19895432030820034
Svalbard_2018,SV_C6NA,0,0
Svalbard_2018,SV_C7A,0.4166666666666667,0.08755274261603375
Svalbard_2018,SV_C7B,0.11764705882352941,0.7058823529411765
Svalbard_2018,SV_C7C,0.22857142857142856,0.7142857142857143
Svalbard_2018,SV_C7D,0.7142857142857143,0
Svalbard_2018,SV_C7NA,0,0
Svalbard_2018,SV_ITEX8_LOTC,0,1
Svalbard_2018,SV_ITEXBIS_L1,0.25,0.38132911392405067
Svalbard_2018,SV_ITEXBIS_L10,0.35459662288930593,0.29508157788491196
Svalbard_2018,SV_ITEXBIS_L2,0.1278195488721805,0.5362139526030268
Svalbard_2018,SV_ITEXBIS_L3,0.48837209302325596,0.18629182612108733
Svalbard_2018,SV_ITEXBIS_L4,0.4,0.2
Svalbard_2018,SV_ITEXBIS_L5,0.3333333333333333,0.2542194092827004
Svalbard_2018,SV_ITEXBIS_L6,0.22336769759450184,0.6852842663882724
Svalbard_2018,SV_ITEXBIS_L7,0.4,0.2
Svalbard_2018,SV_ITEXBIS_L8,0.2759643916913945,0.11043083048491899
Svalbard_2018,SV_ITEXBIS_L9,0.25,0.38132911392405067
Svalbard_2018,SV_ITEXCAS_L1,0.059859154929577496,0.9401408450704225
Svalbard_2018,SV_ITEXCAS_L10,0.06451612903225806,0.4812848781815708
Svalbard_2018,SV_ITEXCAS_L3,0,1
Svalbard_2018,SV_ITEXCAS_L4,0.2,0.3050632911392405
Svalbard_2018,SV_ITEXCAS_L5,0.2,0.3050632911392405
Svalbard_2018,SV_ITEXCAS_L6,0,0.5050632911392405
Svalbard_2018,SV_ITEXCAS_L7,0,0.6562849573152777
Svalbard_2018,SV_ITEXCAS_L8,0,0.5875527426160337
Svalbard_2018,SV_ITEXCAS_L9,0.07741935483870958,0.280032666394447
Svalbard_2018,SV_ITEXDRY_L1,0.042918454935622276,0.7500407453686099
Svalbard_2018,SV_ITEXDRY_L10,0.25,0.38132911392405067
Svalbard_2018,SV_ITEXDRY_L2,0.2575488454706929,0.6195561751017379
Svalbard_2018,SV_ITEXDRY_L3,0,0.6313291139240507
Svalbard_2018,SV_ITEXDRY_L4,0.2,0.5050632911392405
Svalbard_2018,SV_ITEXDRY_L5,0.26247689463955665,0.5797749128430705
Svalbard_2018,SV_ITEXDRY_L6,0.25,0.6313291139240507
Svalbard_2018,SV_ITEXDRY_L7,0.06617647058823534,0.9338235294117646
Svalbard_2018,SV_ITEXDRY_L8,0.14957264957264965,0.6722384507194632
Svalbard_2018,SV_ITEXDRY_L9,0,0.8417721518987342
Svalbard_2018,SV_ITEXNA_LNA,0,1
