year,month,day,site,treatment,plot_id,collar_position,t_start,t_finish,date,time,t_start_recording,t_finish_recording,collar_heigth_ave,t_ave,p_ave,w_ave,linear_model,linear_model_rsqd,linear_model_aic
2019,November,26,WAY,B,5,A,10,80,2019-11-26,12:45,12:45:53,12:47:03,0.062,51.04328467,69.84408759,21.87678832,-0.787487472,0.995356157,157.1499415
2019,November,26,WAY,B,5,B,10,80,2019-11-26,12:48,12:48:56,12:50:06,0.05875,51.04238095,69.84047619,22.0447619,-0.926096798,0.996834547,160.5338196
2019,April,12,WAY,C,1,A,10,80,2019-04-12,15:29,15:29:36,15:30:47,0.0505,51.0298374,69.65138211,16.70390244,-1.343078127,0.997500657,220.5242843
2019,April,12,WAY,C,1,B,10,80,2019-04-12,15:26,15:26:09,15:27:20,0.05575,51.03,69.65704,16.74712,-1.564126477,0.998574414,187.6597738
2019,April,12,WAY,C,2,A,10,80,2019-04-12,15:17,15:17:34,15:18:44,0.06,51.02867188,69.65703125,17.21820313,-0.703110727,0.995149907,148.5125738
2019,April,12,WAY,C,2,B,10,80,2019-04-12,15:21,15:21:21,15:22:31,0.0705,51.02904,69.65816,17.3088,-2.085054495,0.992015666,315.5988337
2019,April,12,WAY,C,3,A,10,80,2019-04-12,15:13,15:13:38,15:14:48,0.0535,51.02991803,69.63065574,17.31581967,-0.405344791,0.98850683,148.3840451
2019,April,12,WAY,C,3,B,10,80,2019-04-12,15:09,15:09:50,15:11:00,0.05325,51.02917293,69.60691729,16.88947368,-0.301349463,0.969980122,176.448173
2019,April,12,WAY,C,4,A,10,80,2019-04-12,15:05,15:05:18,15:06:28,0.0535,51.02904,69.60352,17.2592,-0.299208295,0.973649145,165.3072561
2019,April,12,WAY,C,4,B,10,80,2019-04-12,15:02,15:02:13,15:03:24,0.05025,51.02786885,69.63114754,17.85139344,-0.83498826,0.99721455,161.6902552
2019,April,12,WAY,C,5,A,10,80,2019-04-12,14:52,14:52:58,14:54:09,0.05725,51.0308871,69.59967742,17.89209677,-1.09639022,0.980720628,320.307285
2019,April,12,WAY,C,5,B,10,80,2019-04-12,14:57,14:57:22,14:58:33,0.0585,51.02829268,69.58626016,18.25097561,-2.277662593,0.997756209,267.3430207
2019,July,13,WAY,C,1,A,10,80,2019-07-13,14:51,14:51:21,14:52:32,0.056,51.03783333,69.6775,21.76591667,-0.89011433,0.996229494,177.4440149
2019,July,13,WAY,C,2,A,10,80,2019-07-13,14:57,14:57:49,14:58:59,0.05425,51.0408547,69.66982906,21.48581197,-0.695205845,0.995009138,163.8509823
2019,July,13,WAY,C,2,B,10,80,2019-07-13,15:00,15:00:25,15:01:35,0.05475,51.03808333,69.65583333,22.20166667,-0.287880492,0.978650816,141.8520869
2019,July,13,WAY,C,3,A,10,80,2019-07-13,15:03,15:03:15,15:04:26,0.058,51.04016807,69.66042017,21.18882353,-0.460514236,0.984701646,176.2886133
2019,July,13,WAY,C,3,B,10,80,2019-07-13,15:05,15:06:00,15:07:11,0.0575,51.04211864,69.68211864,22.53135593,-0.815294814,0.995938042,164.298903
2019,July,13,WAY,C,4,A,10,80,2019-07-13,15:08,15:08:48,15:09:59,0.05525,51.0389916,69.64109244,24.01386555,-0.653896402,0.995323689,148.8299973
2019,July,13,WAY,C,4,B,10,80,2019-07-13,15:11,15:11:32,15:12:43,0.05875,51.04183333,69.65283333,20.45875,-0.698376286,0.994934819,156.7856818
2019,July,13,WAY,C,5,A,10,80,2019-07-13,15:14,15:14:21,15:15:32,0.05925,51.03841667,69.64416667,19.13508333,-0.45414031,0.987316742,159.3491733
2019,July,13,WAY,C,5,B,10,80,2019-07-13,15:16,15:17:02,15:18:13,0.056,51.0395,69.6231875,19.4381875,-1.467058353,0.998671144,172.8735167
2019,November,26,WAY,C,1,A,10,80,2019-11-26,11:21,11:21:38,11:22:48,0.05875,51.05122951,69.5807377,29.56868852,-1.337943372,0.997605561,194.5323835
2019,November,26,WAY,C,1,B,10,80,2019-11-26,11:23,11:24:06,11:25:16,0.06,51.04803279,69.56147541,32.6147541,-1.454830554,0.997886768,195.0303946
2019,November,26,WAY,C,2,A,10,80,2019-11-26,11:27,11:27:39,11:28:49,0.05625,51.04614754,69.51172131,32.82565574,-0.759892979,0.994294372,182.87797
2019,November,26,WAY,C,2,B,10,80,2019-11-26,11:30,11:30:11,11:31:21,0.054,51.04619835,69.49421488,36.36809917,0.187946379,0.918191011,185.5764654
2019,November,26,WAY,C,3,A,10,80,2019-11-26,11:32,11:32:58,11:34:08,0.05775,51.04762295,69.4892623,33.27008197,-0.98592256,0.995676428,196.4375649
2019,November,26,WAY,C,3,B,10,80,2019-11-26,11:35,11:35:29,11:36:39,0.055,51.04652893,69.53305785,32.44289256,-0.312800308,0.966081698,188.5298733
2019,November,26,WAY,C,4,A,5,40,2019-11-26,11:38,11:38:26,11:39:01,0.05575,51.04604839,69.5266129,34.91427419,-0.280771736,0.654349987,138.6668033
2019,November,26,WAY,C,4,B,10,80,2019-11-26,11:42,11:42:10,11:43:20,0.058,51.04677686,69.42818182,40.08966942,-0.386361332,0.98479782,153.9800001
2019,November,26,WAY,C,5,A,10,80,2019-11-26,11:44,11:44:59,11:46:09,0.05675,51.04733333,69.40941667,37.41658333,-0.669413507,0.992481411,184.2247726
2019,November,26,WAY,C,5,B,10,80,2019-11-26,11:47,11:47:29,11:48:39,0.0575,51.04719008,69.41297521,38.42190083,-1.095547331,0.998098858,154.431379
2020,March,14,ACJ,B,1,A,10,80,2020-03-14,14:59,14:59:15,15:00:25,0.054,51.04647059,67.01781513,21.07294118,-1.248008162,0.977143415,362.3661187
2020,March,14,ACJ,B,1,B,10,80,2020-03-14,15:03,15:03:31,15:04:41,0.057,51.04008,67.0032,21.5332,-1.064627945,0.997435615,175.4430948
2020,March,14,ACJ,B,2,A,10,80,2020-03-14,15:16,15:17:03,15:18:13,0.0575,51.03748031,66.96401575,20.5180315,-1.266724069,0.996304321,224.8456431
2020,March,14,ACJ,B,2,B,10,80,2020-03-14,15:20,15:20:47,15:21:57,0.05125,51.03846774,66.95274194,20.91040323,-1.169607188,0.99737974,205.4470831
2020,March,14,ACJ,B,3,A,10,80,2020-03-14,15:08,15:08:12,15:09:23,0.058,51.03935484,66.96516129,21.84016129,-0.717898026,0.992803904,192.0671432
2020,March,14,ACJ,B,3,B,10,80,2020-03-14,15:12,15:12:34,15:13:44,0.05475,51.03717742,66.94419355,20.82403226,-1.233267554,0.997963839,185.6489502
2020,March,14,ACJ,B,4,A,10,80,2020-03-14,15:25,15:25:46,15:26:56,0.0485,51.03305785,66.93876033,19.03446281,-1.38673569,0.996381874,260.196078
2020,March,14,ACJ,B,4,B,10,80,2020-03-14,15:29,15:29:21,15:30:32,0.053,51.07,66.89,21.42,-3.60892E-15,0.503317602,-3898.845145
2020,March,14,ACJ,B,5,A,10,80,2020-03-14,15:33,15:34:01,15:35:12,0.05575,51.03727273,66.8914876,27.04768595,-1.629010737,0.998356794,210.1615173
2020,March,14,ACJ,B,5,B,10,80,2020-03-14,15:38,15:38:14,15:39:24,0.055,51.0384252,66.90582677,25.48866142,-1.066127842,0.996892395,195.1761304
2020,March,14,ACJ,C,1,A,10,80,2020-03-14,12:13,12:13:22,12:14:32,0.05375,51.03068376,66.88384615,23.3717094,-1.479056624,0.998019081,212.6116105
2020,March,14,ACJ,C,1,B,10,80,2020-03-14,12:19,12:19:46,12:20:57,0.059,51.03033613,66.90436975,24.50453782,-2.337470022,0.995761465,320.6547243
2020,March,14,ACJ,C,2,A,10,80,2020-03-14,12:23,12:24:04,12:25:14,0.0615,51.02917355,66.89933884,23.07975207,-0.691288072,0.974376282,268.8626827
2020,March,14,ACJ,C,2,B,10,80,2020-03-14,12:28,12:28:38,12:29:49,0.07575,51.03016529,66.87727273,22.40842975,-0.986227131,0.995660311,165.0405235
2020,March,14,ACJ,C,3,A,10,80,2020-03-14,12:32,12:33:01,12:34:11,0.05575,51.03054545,66.84818182,23.29654545,-0.962974792,0.996334899,190.3575921
2020,March,14,ACJ,C,3,B,10,80,2020-03-14,12:36,12:36:30,12:37:40,0.0535,51.03201681,66.85243697,24.08042017,-0.271701809,0.96380282,181.5931474
2020,March,14,ACJ,C,4,A,10,80,2020-03-14,12:40,12:40:15,12:41:26,0.06,51.03107438,66.84958678,25.75942149,-0.819806935,0.992421302,211.7058828
2020,March,14,ACJ,C,4,B,10,80,2020-03-14,12:43,12:43:43,12:44:53,0.05375,51.03322314,66.83603306,25.5877686,-0.884049244,0.99685612,172.8344109
2020,March,14,ACJ,C,5,A,10,80,2020-03-14,12:47,12:47:26,12:48:36,0.06125,51.03104839,66.84379032,22.91483871,-0.608626034,0.989648873,185.9915584
2020,March,14,ACJ,C,5,B,10,80,2020-03-14,12:50,12:50:48,12:51:58,0.05975,51.03084746,66.84627119,23.21415254,-1.083481117,0.997959844,155.5436045
2020,March,14,ACJ,NB,1,A,10,80,2020-03-14,11:45,11:45:49,11:46:24,0.05125,51.37439959,67.38283852,18.70453689,-0.20159153,0.979721899,2.872428534
2020,March,14,ACJ,NB,1,B,10,80,2020-03-14,12:6,12:6:41,12:7:16,0.05875,51.37231609,67.33502759,49.37059272,-1.204457176,0.998598187,50.86679405
2020,March,14,ACJ,NB,2,A,10,80,2020-03-14,14:52,14:52:12,14:52:47,0.05625,51.36245961,67.22628824,35.80267961,-1.200915061,0.997750381,88.47916996
2020,March,14,ACJ,NB,2,B,10,80,2020-03-14,15:0,15:0:48,15:1:23,0.055,51.358,67.15068189,34.03663416,-0.798282547,0.998622722,-1.319476861
2020,March,14,ACJ,NB,3,A,10,80,2020-03-14,15:5,15:5:51,15:6:26,0.055,51.35874798,67.14481492,35.73334274,-0.829005066,0.996792568,64.456262
2020,March,14,ACJ,NB,3,B,10,80,2020-03-14,15:10,15:10:50,15:11:25,0.0575,51.358,67.16077238,35.92996736,-0.554460516,0.980610746,129.9309358
2020,March,14,ACJ,NB,4,A,10,80,2020-03-14,15:19,15:19:44,15:20:19,0.05125,51.358,67.0978304,35.1369224,-0.647956619,0.997240709,28.788857
2020,March,14,ACJ,NB,4,B,10,80,2020-03-14,15:24,15:24:24,15:24:59,0.0475,51.35993902,67.10995041,35.04429756,-0.639741917,0.998103213,11.05561455
2020,March,14,ACJ,NB,5,A,10,80,2020-03-14,15:31,15:31:14,15:31:49,0.05875,51.35710924,67.08483866,37.27607899,-0.705275662,0.998359135,-15.20780309
2020,March,14,ACJ,NB,5,B,10,80,2020-03-14,15:39,15:39:25,15:40:0,0.0555,51.35833544,67.08051519,36.82622152,-0.773177351,0.999097812,-36.65243758
2020,March,15,QUE,B,1,A,10,80,2020-03-15,11:54,11:54:54,11:55:29,0.05875,51.358,63.66097431,35.39648257,-2.062576322,0.998902689,115.7316259
2020,March,15,QUE,B,1,B,10,80,2020-03-15,12:0,12:0:6,12:0:41,0.0625,51.35831548,63.61238333,37.5206131,-3.337299694,0.99866687,189.5363029
2020,March,15,QUE,B,2,A,10,80,2020-03-15,12:40,12:40:50,12:41:25,0.056,51.36040036,63.55163297,38.66438514,-3.977015979,0.998631441,232.2027194
2020,March,15,QUE,B,2,B,10,80,2020-03-15,12:45,12:45:20,12:45:55,0.06225,51.3750898,63.53441959,35.15008898,-1.035802862,0.999021805,1.794557987
2020,March,15,QUE,B,3,A,10,80,2020-03-15,12:6,12:6:11,12:6:46,0.04925,51.35867089,63.55247215,38.88690802,-0.940732104,0.998675539,43.43189612
2020,March,15,QUE,B,3,B,10,80,2020-03-15,12:10,12:10:50,12:11:25,0.05675,51.35820307,63.55527203,39.521159,-7.619061643,0.998565055,326.1161462
2020,March,15,QUE,B,4,A,10,80,2020-03-15,12:29,12:29:40,12:30:15,0.05475,51.36604656,63.50125668,39.70544332,-1.738039783,0.992975157,234.670905
2020,March,15,QUE,B,4,B,10,80,2020-03-15,12:34,12:34:21,12:34:56,0.06675,51.36444595,63.49055212,39.74841236,-1.79299102,0.988532664,246.0913395
2020,March,15,QUE,B,5,A,10,80,2020-03-15,12:17,12:17:7,12:17:42,0.0545,51.35821901,63.51740537,41.66991736,-2.367839035,0.998385917,174.6767073
2020,March,15,QUE,B,5,B,10,80,2020-03-15,12:20,12:21:0,12:21:35,0.0525,51.36296875,63.4999175,40.74194417,-12.33142108,0.997107293,455.7282578
2020,March,13,TRE,B,1,A,10,80,2020-03-13,14:28,14:28:39,14:29:14,0.054,51.35984187,65.65175772,10.20307927,-0.2665686,0.986342272,9.047905607
2020,March,13,TRE,B,1,B,10,80,2020-03-13,14:34,14:34:59,14:35:34,0.057,51.39906333,65.60350917,9.622503125,-0.505885133,0.998449457,-62.95598384
2020,March,13,TRE,B,2,A,10,80,2020-03-13,14:43,14:43:13,14:43:48,0.05575,51.358,65.67156154,10.69728826,-0.516126773,0.982449844,116.4531992
2020,March,13,TRE,B,2,B,10,80,2020-03-13,14:48,14:50:40,14:51:15,0.05125,51.3582598,65.5620201,10.66981667,-0.731718657,0.998535018,0.739968848
2020,March,13,TRE,B,3,A,10,80,2020-03-13,14:55,14:55:44,14:56:19,0.058,51.37751707,65.58868455,10.94004024,-0.667970074,0.995587368,48.71296975
2020,March,13,TRE,B,3,B,10,80,2020-03-13,15:0,15:0:53,15:1:28,0.05475,51.38590279,65.54870478,10.20035562,-0.764116494,0.950379596,251.0958596
2020,March,13,TRE,B,4,A,10,80,2020-03-13,15:6,15:6:42,15:7:17,0.0485,51.35548972,65.5871332,10.40609486,-0.528191777,0.984436008,130.9860222
2020,March,13,TRE,B,4,B,10,80,2020-03-13,15:11,15:11:40,15:12:15,0.053,51.3524156,65.5431816,10.333126,-0.828090163,0.987447958,166.8347532
2020,March,13,TRE,B,5,A,10,80,2020-03-13,15:17,15:17:28,15:18:3,0.05575,51.36898008,65.5506996,10.48023267,-0.559060265,0.997929203,-24.81121919
2020,March,13,TRE,B,5,B,10,80,2020-03-13,15:25,15:25:22,15:25:57,0.055,51.35864194,65.53764153,10.15189315,-0.639769698,0.997542866,8.410478451
2020,March,13,TRE,C,1,A,10,80,2020-03-13,13:06,13:06:15,13:07:26,0.0575,51.03862903,64.86330645,19.23991935,-0.414767306,0.986080601,168.4163672
2020,March,13,TRE,C,1,B,10,80,2020-03-13,13:03,13:03:12,13:04:23,0.064,51.03867769,64.86578512,19.43231405,-2.091258337,0.997997998,241.7146472
2020,March,13,TRE,C,2,A,10,80,2020-03-13,12:58,12:58:59,13:00:10,0.0545,51.03520468,64.8645614,17.67076023,-0.526476782,0.991778444,171.476737
2020,March,13,TRE,C,2,B,10,80,2020-03-13,12:54,12:54:24,12:55:35,0.055,51.03404372,64.88693989,17.92601093,-1.566088586,0.998678866,193.5099445
2020,March,13,TRE,C,3,A,10,80,2020-03-13,12:49,12:49:44,12:50:54,0.04825,51.03433962,64.87761006,17.71194969,-2.120347254,0.999508306,183.5492586
2020,March,13,TRE,C,3,B,10,80,2020-03-13,12:46,12:46:21,12:47:31,0.0645,51.03182482,64.89751825,17.32635036,-0.195592328,0.900673762,188.0840767
2020,March,13,TRE,C,4,A,10,80,2020-03-13,12:41,12:41:24,12:42:34,0.0605,51.02,64.92,15.55,-2.41942E-15,0.50380111,-3971.320209
2020,March,13,TRE,C,4,B,10,80,2020-03-13,12:37,12:37:26,12:38:36,0.05325,51.02,64.92,15.55,-2.12949E-15,0.50380111,-3971.320209
2020,March,13,TRE,C,5,A,10,80,2020-03-13,12:30,12:30:22,12:31:32,0.0625,51.02848921,64.92302158,17.09625899,-0.78998581,0.953356736,332.9922591
2020,March,13,TRE,C,5,B,10,80,2020-03-13,12:33,12:33:56,12:35:06,0.053,51.02909091,64.90892562,16.43132231,0.156880011,0.895060646,188.8423104
2020,March,15,WAY,B,1,A,10,80,2020-03-15,15:06,15:06:14,15:07:24,0.065,51.04404959,69.93008264,24.21165289,-2.719388148,0.985283611,409.1192173
2020,March,15,WAY,B,1,B,10,80,2020-03-15,15:09,15:09:33,15:10:44,0.0575,51.04520661,69.93322314,23.67371901,-8.287232099,0.998848929,403.6543468
2020,March,15,WAY,B,2,A,10,80,2020-03-15,15:13,15:13:58,15:15:09,0.055,51.04139344,69.93909836,22.93237705,-0.894634265,0.996837711,165.784154
2020,March,15,WAY,B,2,B,10,80,2020-03-15,15:17,15:17:27,15:18:37,0.06325,51.04207692,69.93492308,22.74023077,-0.303795114,0.971515231,149.5047312
2020,March,15,WAY,B,3,A,10,80,2020-03-15,15:20,15:20:49,15:22:00,0.0625,51.04099237,69.91320611,22.54977099,-0.55074422,0.988021118,175.8437892
2020,March,15,WAY,B,3,B,10,80,2020-03-15,15:23,15:24:00,15:25:10,0.0575,51.03916667,69.96716667,22.51391667,-3.203645823,0.998737393,274.2356832
2020,March,15,WAY,B,4,A,10,80,2020-03-15,15:27,15:27:49,15:28:59,0.05875,51.03785124,69.89322314,22.08520661,-0.791025611,0.995329391,165.770225
2020,March,15,WAY,B,4,B,10,80,2020-03-15,15:30,15:31:04,15:32:14,0.06125,51.03944444,69.89103175,21.85095238,-2.249805065,0.997424209,265.8482801
2020,March,15,WAY,B,5,A,10,80,2020-03-15,15:34,15:34:45,15:35:55,0.063,51.0385,69.89541667,21.77125,-1.248645109,0.990133358,274.0938131
2020,March,15,WAY,B,5,B,10,80,2020-03-15,15:37,15:37:52,15:39:02,0.05375,51.03793651,69.90642857,21.78563492,-1.089653425,0.997425265,181.3780241
2020,March,15,WAY,C,1,A,10,80,2020-03-15,13:01,13:01:33,13:02:43,0.05975,51.065625,69.685,34.84333333,-1.490469461,0.997257553,217.6928555
2020,March,15,WAY,C,1,B,10,80,2020-03-15,13:06,13:06:47,13:07:57,0.05975,51.06727273,69.69622378,35.20531469,-1.450920634,0.997192876,215.5647901
2020,March,15,WAY,C,2,A,10,80,2020-03-15,13:18,13:18:32,13:19:42,0.05375,51.0675,69.63164063,35.494375,-0.287147919,0.970199648,170.4085002
2020,March,15,WAY,C,2,B,10,80,2020-03-15,13:14,13:14:12,13:15:23,0.053,51.06884298,69.65280992,35.34479339,-0.106541607,0.82378166,171.4420343
2020,March,15,WAY,C,3,A,10,80,2020-03-15,13:24,13:24:29,13:25:40,0.0535,51.06634921,69.55873016,31.23722222,-0.758386725,0.995674156,172.3646876
2020,March,15,WAY,C,3,B,10,80,2020-03-15,13:31,13:31:28,13:32:39,0.05925,51.069875,69.5640625,39.0765,-0.499242551,0.990364649,157.065311
2020,March,15,WAY,C,4,A,10,80,2020-03-15,13:58,13:58:18,13:59:28,0.05725,51.06296053,69.50651316,29.88210526,-0.276513825,0.971752237,151.6090562
2020,March,15,WAY,C,4,B,10,80,2020-03-15,13:51,13:51:36,13:52:46,0.061,51.06413534,69.54015038,31.30481203,-1.150754492,0.995922573,206.0511508
2020,March,15,WAY,C,5,A,10,80,2020-03-15,14:04,14:05:07,14:06:17,0.0585,51.06208333,69.49425,26.69733333,-0.382642222,0.983591206,154.8017214
2020,March,15,WAY,C,5,B,10,80,2020-03-15,14:11,14:12:05,14:13:15,0.0635,51.06306452,69.49645161,27.23774194,-2.438870096,0.997947765,257.6117137
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,